"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","continuous_pickup","continuous_drop_off","shape_dist_traveled","timepoint"
"102822-612","06:26:23","06:26:23","102822-NODE/10312946429","1","","","","","","","0"
"102822-612","06:51:41","06:51:41","102822-NODE/10313134982","2","","","","","","","0"
"102822-612","07:10:25","07:10:25","102822-NODE/7078209296","3","","","","","","","0"
"102822-612","07:17:01","07:17:01","102822-NODE/7077860792","4","","","","","","","0"
"102822-612","07:26:58","07:26:58","102822-NODE/7077860791","5","","","","","","","0"
"102822-612","07:43:49","07:43:49","102822-NODE/10313134979","6","","","","","","","0"
"102822-612","08:00:00","08:00:00","102822-NODE/10313134977","7","","","","","","","0"
"102822-613","06:00:00","06:00:00","102822-NODE/10313134976","0","","","","","","","0"
"102822-613","06:13:47","06:13:47","102822-NODE/10313134978","1","","","","","","","0"
"102822-613","06:31:41","06:31:41","102822-NODE/7078209306","2","","","","","","","0"
"102822-613","06:40:49","06:40:49","102822-NODE/6903097498","3","","","","","","","0"
"102822-613","06:45:34","06:45:34","102822-NODE/10313134980","4","","","","","","","0"
"102822-613","07:05:14","07:05:14","102822-NODE/10313134981","5","","","","","","","0"
"102822-613","07:31:35","07:31:35","102822-NODE/10312946428","6","","","","","","","0"
"102822-613","08:00:00","08:00:00","102822-NODE/7170470247","7","","","","","","","0"
"102822-614","06:00:00","06:00:00","102822-NODE/10314834902","0","","","","","","","0"
"102822-614","06:04:26","06:04:26","102822-NODE/10314834898","1","","","","","","","0"
"102822-614","06:11:29","06:11:29","102822-NODE/9289796145","2","","","","","","","0"
"102822-614","06:16:14","06:16:14","102822-NODE/10295423497","3","","","","","","","0"
"102822-614","06:17:50","06:17:50","102822-NODE/9289796144","4","","","","","","","0"
"102822-614","06:19:23","06:19:23","102822-NODE/7058185550","5","","","","","","","0"
"102822-614","06:24:07","06:24:07","102822-NODE/9289258036","6","","","","","","","0"
"102822-614","06:29:43","06:29:43","102822-NODE/10296715490","7","","","","","","","0"
"102822-614","06:34:00","06:34:00","102822-NODE/10296715489","8","","","","","","","0"
"102822-614","06:36:04","06:36:04","102822-NODE/9289220171","9","","","","","","","0"
"102822-614","06:40:35","06:40:35","102822-NODE/10296715488","10","","","","","","","0"
"102822-614","06:44:47","06:44:47","102822-NODE/10296715487","11","","","","","","","0"
"102822-614","06:46:39","06:46:39","102822-NODE/9289258035","12","","","","","","","0"
"102822-614","06:51:41","06:51:41","102822-NODE/10314834893","13","","","","","","","0"
"102822-614","06:52:11","06:52:11","102822-NODE/7160672812","14","","","","","","","0"
"102822-614","06:56:12","06:56:12","102822-NODE/10314834892","15","","","","","","","0"
"102822-614","07:00:36","07:00:36","102822-NODE/9289220170","16","","","","","","","0"
"102822-614","07:07:03","07:07:03","102822-NODE/9289220169","17","","","","","","","0"
"102822-614","07:12:38","07:12:38","102822-NODE/10296715486","18","","","","","","","0"
"102822-614","07:14:58","07:14:58","102822-NODE/7058050530","19","","","","","","","0"
"102822-614","07:16:48","07:16:48","102822-NODE/10296715485","20","","","","","","","0"
"102822-614","07:18:49","07:18:49","102822-NODE/10296715484","21","","","","","","","0"
"102822-614","07:22:40","07:22:40","102822-NODE/9289210040","22","","","","","","","0"
"102822-614","07:24:10","07:24:10","102822-NODE/9289258034","23","","","","","","","0"
"102822-614","07:29:20","07:29:20","102822-NODE/10296715482","24","","","","","","","0"
"102822-614","07:33:05","07:33:05","102822-NODE/10296715481","25","","","","","","","0"
"102822-614","07:37:09","07:37:09","102822-NODE/7160672810","26","","","","","","","0"
"102822-614","07:44:08","07:44:08","102822-NODE/7066086755","27","","","","","","","0"
"102822-614","07:54:24","07:54:24","102822-NODE/10296715480","28","","","","","","","0"
"102822-614","08:00:00","08:00:00","102822-NODE/7160672809","29","","","","","","","0"
"102822-615","06:00:00","06:00:00","102822-NODE/10314834889","0","","","","","","","0"
"102822-615","06:04:47","06:04:47","102822-NODE/10296745514","1","","","","","","","0"
"102822-615","06:15:35","06:15:35","102822-NODE/10296745513","2","","","","","","","0"
"102822-615","06:22:46","06:22:46","102822-NODE/10296745512","3","","","","","","","0"
"102822-615","06:27:00","06:27:00","102822-NODE/10296745511","4","","","","","","","0"
"102822-615","06:37:09","06:37:09","102822-NODE/10543441381","5","","","","","","","0"
"102822-615","06:41:04","06:41:04","102822-NODE/10296745509","6","","","","","","","0"
"102822-615","06:43:24","06:43:24","102822-NODE/10296727808","7","","","","","","","0"
"102822-615","06:45:06","06:45:06","102822-NODE/10296727807","8","","","","","","","0"
"102822-615","06:47:02","06:47:02","102822-NODE/7160672816","9","","","","","","","0"
"102822-615","06:51:10","06:51:10","102822-NODE/7160738667","10","","","","","","","0"
"102822-615","06:52:54","06:52:54","102822-NODE/10296727806","11","","","","","","","0"
"102822-615","06:59:27","06:59:27","102822-NODE/7884348009","12","","","","","","","0"
"102822-615","07:04:02","07:04:02","102822-NODE/10314834888","13","","","","","","","0"
"102822-615","07:05:44","07:05:44","102822-NODE/7876641855","14","","","","","","","0"
"102822-615","07:08:33","07:08:33","102822-NODE/7160738666","15","","","","","","","0"
"102822-615","07:16:16","07:16:16","102822-NODE/10314834887","16","","","","","","","0"
"102822-615","07:19:00","07:19:00","102822-NODE/10296727805","17","","","","","","","0"
"102822-615","07:19:39","07:19:39","102822-NODE/10314834894","18","","","","","","","0"
"102822-615","07:24:23","07:24:23","102822-NODE/7160738665","19","","","","","","","0"
"102822-615","07:26:56","07:26:56","102822-NODE/10296727804","20","","","","","","","0"
"102822-615","07:28:29","07:28:29","102822-NODE/7066086746","21","","","","","","","0"
"102822-615","07:31:16","07:31:16","102822-NODE/10296727803","22","","","","","","","0"
"102822-615","07:36:02","07:36:02","102822-NODE/10296548825","23","","","","","","","0"
"102822-615","07:40:58","07:40:58","102822-NODE/10296548824","24","","","","","","","0"
"102822-615","07:48:22","07:48:22","102822-NODE/10314834896","25","","","","","","","0"
"102822-615","07:55:17","07:55:17","102822-NODE/10314834897","26","","","","","","","0"
"102822-615","07:57:04","07:57:04","102822-NODE/10314834899","27","","","","","","","0"
"102822-615","08:00:00","08:00:00","102822-NODE/10314834900","28","","","","","","","0"
"102822-616","06:00:00","06:00:00","102822-NODE/7058185559","0","","","","","","","0"
"102822-616","06:01:14","06:01:14","102822-NODE/10311330191","1","","","","","","","0"
"102822-616","06:04:59","06:04:59","102822-NODE/10296557070","2","","","","","","","0"
"102822-616","06:06:20","06:06:20","102822-NODE/10296548832","3","","","","","","","0"
"102822-616","06:07:26","06:07:26","102822-NODE/10296548830","4","","","","","","","0"
"102822-616","06:08:36","06:08:36","102822-NODE/10296548829","5","","","","","","","0"
"102822-616","06:09:17","06:09:17","102822-NODE/10296548827","6","","","","","","","0"
"102822-616","06:10:31","06:10:31","102822-NODE/10296548826","7","","","","","","","0"
"102822-616","06:12:12","06:12:12","102822-NODE/10311330190","8","","","","","","","0"
"102822-616","06:14:31","06:14:31","102822-NODE/7058225069","9","","","","","","","0"
"102822-616","06:16:32","06:16:32","102822-NODE/10311330189","10","","","","","","","0"
"102822-616","06:18:45","06:18:45","102822-NODE/10311330188","11","","","","","","","0"
"102822-616","06:20:03","06:20:03","102822-NODE/10311330187","12","","","","","","","0"
"102822-616","06:20:48","06:20:48","102822-NODE/10311330186","13","","","","","","","0"
"102822-616","06:22:42","06:22:42","102822-NODE/10311330185","14","","","","","","","0"
"102822-616","06:24:05","06:24:05","102822-NODE/10311330184","15","","","","","","","0"
"102822-616","06:24:42","06:24:42","102822-NODE/7058225067","16","","","","","","","0"
"102822-616","06:25:07","06:25:07","102822-NODE/7836077590","17","","","","","","","0"
"102822-616","06:26:18","06:26:18","102822-NODE/10316647722","18","","","","","","","0"
"102822-616","06:27:25","06:27:25","102822-NODE/10316647721","19","","","","","","","0"
"102822-616","06:28:18","06:28:18","102822-NODE/7171567236","20","","","","","","","0"
"102822-616","06:29:02","06:29:02","102822-NODE/7836077589","21","","","","","","","0"
"102822-616","06:30:08","06:30:08","102822-NODE/7058225066","22","","","","","","","0"
"102822-616","06:32:00","06:32:00","102822-NODE/9289210042","23","","","","","","","0"
"102822-616","06:33:03","06:33:03","102822-NODE/10316647720","24","","","","","","","0"
"102822-616","06:36:03","06:36:03","102822-NODE/7836077587","25","","","","","","","0"
"102822-616","06:38:07","06:38:07","102822-NODE/10316647719","26","","","","","","","0"
"102822-616","06:39:13","06:39:13","102822-NODE/10311330181","27","","","","","","","0"
"102822-616","06:41:49","06:41:49","102822-NODE/10316647718","28","","","","","","","0"
"102822-616","06:42:15","06:42:15","102822-NODE/10316647717","29","","","","","","","0"
"102822-616","06:42:40","06:42:40","102822-NODE/10316647716","30","","","","","","","0"
"102822-616","06:43:01","06:43:01","102822-NODE/10316647715","31","","","","","","","0"
"102822-616","06:43:23","06:43:23","102822-NODE/10316647714","32","","","","","","","0"
"102822-616","06:44:33","06:44:33","102822-NODE/10316647713","33","","","","","","","0"
